CellID,Label,Immune,Stroma,Tumor,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,Neighbor_1,Neighbor_2,Neighbor_3,Neighbor_4,Neighbor_5,X_position,Y_position,Group,x_umap,y_umap
2215,Tumor,0.05602091506687882,0.3354212385111193,0.6085578464220018,127,0.7469559338136071,0.9548872180451129,0.697802197802198,1,39.234,15.808022943020802,10.5103362785297,-51.2678084958368,1679,1680,1693,1736,1824,342.062992125984,4955.48031496063,2,3.3687098,-1.0052992
2224,Tumor,0.4928446461724159,0.014310611478136438,0.4928447423494477,132,0.820633442172675,0.904109589041096,0.628571428571429,1,43.187,17.5941990378175,10.0542920345907,-54.818966788473205,1672,1697,1725,1730,1857,344.59090909090895,1419.5909090909101,2,2.4651325,-1.5561935
2237,Tumor,0.34920210714665645,0.02577730264059999,0.6250205902127435,26,0.5317658142769749,0.9285714285714292,0.7222222222222221,1,16.954,6.42890670071777,5.4445860823229895,-31.2504306344764,1639,1689,1772,1834,1854,342.346153846154,4277.73076923077,2,6.2023077,-7.678328
2248,Tumor,0.4907617604573509,0.0105594682590163,0.498678771283633,163,0.679584078493579,0.9588235294117651,0.6965811965811971,1,44.965,17.0112649452359,12.479423618331499,-88.7435943713519,1674,1675,1757,1758,1785,348.41717791411,2978.84049079755,2,1.2932625,0.19463237
2258,Tumor,0.26587733237312505,0.05377347693460528,0.6803491906922697,114,0.8766555918636079,0.9047619047619051,0.558823529411765,1,41.773,17.932808031631602,8.6278049967277,-67.2982796615266,1752,1766,1939,1979,1997,348.15789473684197,4506.11403508772,2,3.8626387,-3.2748983
2268,Tumor,0.051122061821673545,0.39353656594780295,0.5553413722305235,97,0.550312000490196,0.941747572815534,0.734848484848485,1,33.428000000000004,12.3383722213675,10.3020361908619,82.29088631719759,1674,1704,1756,1785,1792,350.360824742268,2933.43298969072,2,5.647029,-1.2287376
2314,Tumor,0.0768819869048883,0.08794535796036404,0.8351726551347476,113,0.779657603644761,0.9658119658119659,0.837037037037037,1,37.414,15.327209043837499,9.597991082091369,-81.3879793753103,1679,1824,1835,1847,1881,357.16814159292,4951.08849557522,2,4.4159813,-1.9804498
2316,Tumor,0.4630141431683375,0.014745826175913275,0.5222400306557492,126,0.5915998884149,0.926470588235294,0.6461538461538461,1,40.275999999999996,14.7508465749969,11.892600274738099,10.2164770344895,1769,1829,1859,1898,1904,362.29365079365095,2464.39682539683,2,3.0956554,0.43571338
2323,Tumor,0.4943497590012123,0.01130048194008077,0.4943497590587069,106,0.791705884256095,0.954954954954955,0.6309523809523809,1,35.62,15.009509656312801,9.16934609234677,55.3614722509748,1672,1730,1826,1932,1964,360.471698113208,1377.6698113207501,2,4.573351,-2.5722659
2335,Tumor,0.4125067202382232,0.17487242151856486,0.41262085824321215,108,0.7958033737614979,0.8640000000000001,0.6,1,41.268,16.2609811184627,9.846920197314,-67.1168384258286,1744,1833,1853,1967,1987,360.425925925926,3492.30555555556,2,3.6558876,-1.9021152
2336,Tumor,0.2141819674838075,0.0008159087555647378,0.7850021237606277,37,0.809444650046174,0.925,0.513888888888889,1,23.339000000000002,9.44936933237561,5.548633613237651,-39.2732009349875,2018,2223,2272,2425,2632,361.459459459459,1181.86486486486,2,5.369129,-6.757652
2337,Tumor,0.4853613253919956,0.012222619722845229,0.5024160548851592,114,0.8676156149800749,0.934426229508197,0.6477272727272729,1,40.556999999999995,17.305485462039197,8.6049017544389,-60.3044419693561,1672,1697,1730,1857,1932,362.30701754386,1403.73684210526,2,4.1575084,-3.3150282
2339,Tumor,0.4911085930732114,0.010299848956198392,0.4985915579705903,111,0.7269327750762691,0.8102189781021899,0.630681818181818,1,45.883,15.6056549448423,10.716537904739198,-73.74622344838541,1820,1843,1878,1885,1903,361.927927927928,1949.61261261261,2,3.433347,-1.1312685
2380,Tumor,0.4716479336201584,0.009719748712630634,0.518632317667211,60,0.727140582777317,0.9523809523809521,0.7407407407407409,1,26.671,10.8226436751045,7.4296213073486195,-58.615369004111,1776,1810,1886,1895,1896,367.98333333333295,2205.25,2,5.818969,-5.7360086
2389,Tumor,0.4937447066177389,0.01242021148514822,0.493835081897113,155,0.635192547770145,0.9627329192546579,0.7380952380952379,1,42.418,16.0664459370737,12.4089809348084,37.9854326498966,1859,1870,1904,1956,1974,372.90322580645204,2415.83870967742,2,1.8574231,0.51732546
2397,Tumor,0.17615201543733172,0.013041990417540884,0.8108059941451274,21,0.708343040112925,1.0,0.875,1,13.935,6.34305834679291,4.47736417409874,-3.61359664415654,1776,1810,1886,1895,1896,369.619047619048,2212.3333333333303,2,5.8249793,-8.107282
2400,Tumor,0.4758667123722269,0.04792341499385943,0.4762098726339137,95,0.687956504173505,0.989583333333333,0.811965811965812,1,33.213,13.142477753333399,9.53817845381881,-78.6193368595444,1758,1813,1832,1860,1942,372.42105263157896,3077.0526315789502,2,5.6227794,-2.0185041
2403,Tumor,0.07952613060119414,0.05657775639955901,0.8638961129992471,27,0.6982018631062329,0.9642857142857142,0.675,1,17.971,7.346640427558709,5.25946680056444,-85.1981229102134,1824,1847,1881,1891,1901,370.481481481481,4937.407407407411,2,5.7914667,-7.514322
2412,Tumor,0.16428783591441026,0.03498647306196953,0.8007256910236202,41,0.819635692649437,0.9111111111111109,0.6507936507936509,1,21.916,9.85992035992051,5.64860140573393,64.0077968486962,1859,1904,1956,2020,2086,373.292682926829,2453.2439024390196,2,5.4784,-6.7503004
2415,Tumor,0.09831971409334636,0.04201125227183957,0.8596690336348142,98,0.579257155864597,0.9423076923076921,0.680555555555556,1,34.007,12.5259732463818,10.210482743592198,45.8151039231562,1846,1862,1912,1945,1952,375.377551020408,4165.65306122449,2,5.608125,-1.288062
2436,Tumor,0.08535478438783503,0.026950895072749437,0.8876943205394154,152,0.608048707559661,0.8888888888888891,0.5960784313725489,1,46.272,15.991542308731301,12.695680999732499,-78.90049683051998,1939,1979,2060,2092,2105,379.46710526315803,4502.73684210526,2,1.7314801,0.6119233
2438,Tumor,0.4939663845649351,0.012066692665000416,0.4939669227700645,93,0.643520800599792,0.911764705882353,0.704545454545455,1,38.192,12.8360716470417,9.825096664706802,-60.8870988631427,1851,1938,2014,2021,2119,379.516129032258,2960.61290322581,2,5.496562,-1.69902
2442,Tumor,0.0900772067713288,0.05405148520820741,0.8558713080204639,42,0.540262286700589,1.0,0.857142857142857,1,21.039,8.17807374346287,6.88182189963346,30.9911610317903,1824,1847,1881,1891,1901,377.190476190476,4935.45238095238,2,6.258646,-6.9466753
2466,Tumor,0.4960163359100238,0.007967328049668824,0.4960163360403074,118,0.796823415640886,0.9365079365079371,0.7375,1,39.217,16.1504289037827,9.75828700294298,-83.5540174085973,1854,1945,1990,2005,2015,381.381355932203,4218.66101694915,2,4.097174,-2.0529635
2468,Tumor,0.10012820882559254,0.06487790783934319,0.8349938833350642,102,0.49805490624760396,0.9807692307692311,0.7132867132867131,1,33.817,12.3586823841592,10.7167757597156,4.98809281991836,1964,1983,2117,2142,2170,384.25490196078397,1349.8431372549,2,5.6584973,-1.0476377
2474,Tumor,0.08471288067994985,0.01608172330294672,0.8992053960171035,97,0.616284952709087,0.9150943396226421,0.808333333333333,1,35.578,12.840997226873,10.1125837696706,7.7064263340472605,1797,1925,1944,2023,2082,384.948453608247,3970.30927835052,2,5.5377574,-1.3496517
2507,Tumor,0.4830761278328448,0.033815777611765525,0.4831080945553897,141,0.920824662130203,0.87037037037037,0.4895833333333329,1,50.398999999999994,22.317786356613396,8.70341996729629,-55.073574373582,1938,2014,2021,2127,2155,391.95744680851095,2936.34042553192,2,2.877038,-2.760782
2508,Tumor,0.08925470022507456,0.029979211653933423,0.880766088120992,25,0.536425621496816,0.961538461538462,0.833333333333333,1,15.341,6.34671409642354,5.3562941335335,11.3001982271109,1979,2092,2105,2141,2213,386.56,4509.32,2,6.1779327,-7.787815
2523,Tumor,0.4973645280893649,0.0052708280012192755,0.49736464390941604,132,0.49285185370491796,0.985074626865672,0.7857142857142858,1,38.299,13.993151729615299,12.175626588272701,-21.9230910742407,1945,1990,2015,2053,2104,393.90151515151496,4251.4545454545505,2,3.3862295,0.74992996
2562,Tumor,0.4969567674517096,0.006086411066116717,0.4969568214821738,147,0.808631724427777,0.954545454545455,0.720588235294118,1,43.162,17.9280068812848,10.547318339892199,23.3202615227053,1944,2023,2082,2128,2144,401.56462585033995,3984.6258503401396,2,2.042756,-1.1989576
2582,Tumor,0.4815593692221001,0.03688126153695685,0.4815593692409429,29,0.603253382606929,0.90625,0.69047619047619,1,17.789,7.2178208741336,5.7565701144438695,36.600814109347404,2050,2061,2186,2208,2214,399.275862068966,4719.93103448276,2,6.154279,-7.523521
2613,Tumor,0.3034282646778844,0.0040667220678011415,0.6925050132543143,35,0.807168682029847,0.921052631578947,0.648148148148148,1,20.419,9.00080260880074,5.313361544333981,19.4162593841574,2015,2104,2112,2206,2237,404.885714285714,4237.2,2,5.402803,-7.057522
2664,Tumor,0.4977615085613033,0.004476982877375754,0.4977615085613209,169,0.659143288157936,0.9657142857142859,0.7647058823529409,1,45.511,17.0815772772082,12.845642829618301,-9.58178911539009,1996,2053,2206,2237,2251,416.68047337278097,4304.81065088757,2,1.3165789,0.34199235
2682,Tumor,0.4756409104191614,0.048718178961900886,0.4756409106189377,141,0.6758900273074029,0.9527027027027031,0.7230769230769231,1,40.83,15.724823143264599,11.589233819078801,-26.714700656079398,2092,2180,2258,2278,2326,416.921985815603,4466.79432624113,2,2.8775141,-0.20783149
2684,Tumor,0.08524885755034664,0.07382735868406863,0.8409237837655849,23,0.934626443416221,1.0,0.8518518518518521,1,17.483,9.286898909752221,3.30270918673082,6.02488692936595,2123,2134,2156,2215,2279,413.69565217391295,4959.95652173913,2,5.326391,-7.4199796
2690,Tumor,0.06533097800177587,0.2249755221698042,0.7096934998284199,93,0.6111725931149039,0.958762886597938,0.775,1,34.065,12.3954373666149,9.810955877631919,24.278473462927604,2083,2145,2175,2191,2261,415.89247311827995,4867.09677419355,2,5.7452006,-1.497516
2697,Tumor,0.0440623933872648,0.477285746036355,0.4786518605763802,63,0.8279238401973159,0.926470588235294,0.6363636363636359,1,28.375,12.2494779019222,6.8700038397321395,33.4378584587775,2155,2165,2201,2205,2248,417.920634920635,2955.55555555556,2,5.314666,-5.55514
2711,Tumor,0.4781195554910186,0.04376088901536168,0.4781195554936197,73,0.54737583732207,0.9605263157894741,0.8111111111111109,1,28.921,10.6267043627545,8.89334973056195,-50.6340269874973,2175,2186,2214,2233,2293,419.041095890411,4773.76712328767,2,6.209017,-5.273221
2719,Tumor,0.08281621632994783,0.01754731399787609,0.8996364696721759,149,0.720259193520389,0.9490445859872609,0.6651785714285711,1,43.187,16.7515913191905,11.620663466538698,-57.7698916618769,2150,2249,2250,2251,2354,422.812080536913,4203.6644295302,2,1.9822686,-0.42051232
2737,Tumor,0.09871688095741103,0.021934345567186604,0.8793487734754023,69,0.7389732549180849,0.8961038961038961,0.69,1,30.590999999999998,11.850222815933302,7.98390703964487,40.2527399394614,2142,2170,2198,2224,2301,424.05797101449303,1399.52173913043,2,5.657769,-4.726207
2755,Tumor,0.4945557268702157,0.010884715476478152,0.4945595576533062,30,0.5772983972634089,0.857142857142857,0.7142857142857142,1,20.137999999999998,7.14260689873917,5.8321760776913,-34.4274800249314,2207,2213,2238,2278,2327,425.633333333333,4581.533333333329,2,6.18623,-7.418929
2769,Tumor,0.18412151999980225,0.40361965355952667,0.4122588264406709,128,0.844564099358602,0.8258064516129029,0.684491978609626,1,47.016000000000005,18.3538586405017,9.82765552452105,8.01501591253888,2215,2279,2300,2314,2346,433.84375,4950.4296875,2,2.4103684,-1.6317489
2774,Tumor,0.4941572068407593,0.011515964256682823,0.494326828902558,96,0.482599161060969,0.96,0.7272727272727271,1,32.965,11.9353441900078,10.453467827549,4.2429228877266905,2249,2250,2276,2402,2415,433.0625,4172.614583333329,2,5.7709837,-1.077269
2776,Tumor,0.2750948767002596,0.04192385410159975,0.6829812691981407,145,0.815968819929149,0.9415584415584419,0.6971153846153849,1,43.898,18.2182473507506,10.531894339843,-60.9910002957848,2186,2214,2233,2293,2328,433.33103448275904,4750.0344827586205,2,2.0310664,-1.3144767
2777,Tumor,0.31575940270022124,0.3130505790921644,0.3711900182076143,49,0.819832498132756,0.96078431372549,0.7,1,24.058000000000003,10.596884755993099,6.06781243791216,23.5841142809729,2175,2233,2261,2293,2345,432.061224489796,4802.91836734694,2,5.4231915,-6.297912
2798,Tumor,0.10978540742894777,0.1157244472391801,0.7744901453318722,144,0.50894616342482,0.941176470588235,0.6923076923076921,1,42.516999999999996,14.772717855235,12.716331183740099,73.602688644908,2187,2300,2346,2384,2394,438.027777777778,5011.44444444444,2,2.6251333,0.9811526
2799,Tumor,0.06708289283947096,0.20419247370157664,0.7287246334589523,63,0.674547787436806,0.91304347826087,0.7,1,27.068,10.6688478590449,7.87607619726109,-62.984505351559704,2187,2300,2394,2424,2513,436.17460317460296,5039.95238095238,2,5.901999,-5.471512
2803,Tumor,0.4935292037925805,0.01294103375145242,0.4935297624559671,122,0.7457349585442309,0.91044776119403,0.580952380952381,1,40.855,15.8645182210464,10.569619885996302,53.9391591635246,2275,2296,2339,2379,2395,439.065573770492,1913.60655737705,2,3.5494382,-1.4660368
2807,Tumor,0.09599148127243506,0.014687705105155659,0.8893208136224092,124,0.6671025601850461,0.9841269841269841,0.794871794871795,1,38.357,14.706732705746601,10.956014188836,-37.1582029724671,2207,2208,2238,2327,2423,439.258064516129,4619.65322580645,2,3.7531655,-0.49239227
2816,Tumor,0.4925913860234312,0.014772813995991568,0.4926357999805772,146,0.776000098789833,0.9125,0.623931623931624,1,45.916000000000004,17.628760899587103,11.119037466740801,-29.7130755239536,2269,2276,2422,2434,2487,443.260273972603,4102.417808219179,2,1.7678964,-0.82742435
2838,Tumor,0.4681206340583684,0.023886682623180524,0.5079926833184512,55,0.686881770222754,0.9482758620689659,0.6790123456790121,1,24.455,9.946514152626381,7.228819884867559,45.415534079975394,2257,2299,2434,2474,2548,440.872727272727,3991.25454545455,2,5.91283,-6.2703013
2843,Tumor,0.04719985777007637,0.4697233978226528,0.4830767444072708,91,0.8933656516339029,0.892156862745098,0.551515151515152,1,39.441,16.9432443717922,7.61311484848847,-61.4102893408626,2300,2314,2346,2355,2384,442.923076923077,4962.50549450549,2,4.3871236,-3.8934565
2883,Tumor,0.3333417615698616,0.3331602604183195,0.33349797801181885,160,0.7976474733993859,0.941176470588235,0.666666666666667,1,45.883,18.5345935902052,11.1786574378407,-49.1924065251995,2300,2346,2355,2384,2403,450.5375,4953.05625,2,1.386516,-0.943003
2897,Tumor,0.12016940583102614,0.3914872411166126,0.4883433530523613,116,0.277042324573271,0.983050847457627,0.805555555555556,1,35.661,12.5132463827575,12.023449339070499,32.660733093854105,2312,2320,2353,2391,2414,451.224137931034,3662.13793103448,2,3.57735,1.1007271
2919,Tumor,0.06378148708307052,0.4652635261593096,0.47095498675762,60,0.6274972242919901,0.9523809523809521,0.833333333333333,1,25.538,10.0883517101295,7.85498028821737,-62.29975195866321,2300,2346,2384,2394,2403,452.55,4975.88333333333,2,6.1281652,-5.7551255
2932,Tumor,0.2528937458009109,0.3034627623925806,0.4436434918065086,121,0.673638116628847,0.876811594202899,0.672222222222222,1,42.418,15.285183601308699,11.2966885179772,81.3148141063451,2293,2345,2417,2418,2441,455.702479338843,4775.61983471074,2,3.0385296,-0.45550194
2979,Tumor,0.4979117631990964,0.003909002949416507,0.4981792338514873,28,0.74701504023736,0.933333333333333,0.666666666666667,1,17.805999999999997,7.510598672457089,4.99309960202153,33.8958041577781,2395,2464,2533,2586,2610,461.25,1904.64285714286,2,5.6792765,-7.503838
2998,Tumor,0.3381916132264789,0.012680752126765593,0.6491276346467556,43,0.8207833034749019,0.934782608695652,0.796296296296296,1,22.445,9.962395305251631,5.69091547769395,81.95294767080391,2458,2472,2489,2496,2551,464.0232558139529,2482.9069767441897,2,5.426947,-6.6176367
3010,Tumor,0.4956872204534342,0.007987841341633783,0.496324938204932,30,0.861266986432087,1.0,0.9375,1,17.945999999999998,8.82420912414629,4.484045792213401,0.0,2443,2455,2538,2566,2579,467.5,1796.4,2,5.3504677,-7.432866
3021,Tumor,0.09372741084346654,0.027604013149120525,0.8786685760074129,28,0.34841533761451,0.96551724137931,0.7777777777777779,1,16.565,6.30786977023378,5.912620255140589,-74.76722754027,2434,2548,2562,2653,2663,468.857142857143,4022.7857142857106,2,6.3655424,-7.4535785
3043,Tumor,0.4968787997302688,0.006242396854113315,0.496878803415618,39,0.794601504772383,0.9069767441860458,0.6190476190476191,1,21.643,9.27801548524635,5.63297385645405,65.7974304117112,2533,2566,2586,2594,2610,471.794871794872,1864.3076923076899,2,5.5503454,-6.792034
3050,Tumor,0.08175889516186115,0.03009036495561525,0.8881507398825237,144,0.9121002476967679,0.822857142857143,0.527472527472527,1,51.606,22.4932201733166,9.221483400800881,65.6395997522707,2439,2490,2497,2498,2619,475.909722222222,3017.5833333333303,2,2.862596,-2.7510927
3057,Tumor,0.32585620298164764,0.006341810357757756,0.6678019866605946,172,0.782569114247361,0.934782608695652,0.796296296296296,1,48.769,19.118076197137803,11.9022205745922,-78.0398959490196,2475,2511,2573,2578,2606,477.203488372093,1525.2906976744198,2,0.80477995,-0.5857223
3059,Tumor,0.4974188886022989,0.005150622288157273,0.4974304891095438,150,0.85418918666401,0.93167701863354,0.595238095238095,1,46.18899999999999,19.397454738756398,10.0859459255666,57.8756585232222,2443,2533,2566,2580,2586,478.56,1849.7866666666698,2,2.1984553,-1.7272388
3060,Tumor,0.4929951987287946,0.012789516933034551,0.494215284338171,172,0.552997784978599,0.960893854748603,0.767857142857143,1,45.048,16.268593614203,13.554711125915802,74.4313193650781,2458,2470,2472,2611,2612,478.16279069767404,2536.56976744186,2,1.6733534,0.90200466
3088,Tumor,0.10264119858457996,0.0270528895600748,0.8703059118553453,161,0.741689578165481,0.958333333333333,0.670833333333333,1,44.221000000000004,17.654820818087,11.8418527125483,-41.225836023328,2434,2548,2663,2816,2822,484.372670807453,4044.8633540372707,2,1.2607185,-0.49923444
3092,Tumor,0.4945200411160972,0.010959917767800066,0.4945200411161026,151,0.6070930543412499,0.9617834394904459,0.774358974358974,1,42.608000000000004,15.6894115352125,12.4672888012351,61.8514251711623,2432,2572,2578,2699,2737,484.423841059603,1430.98675496689,2,2.3185172,0.56116503
3099,Tumor,0.4958586702643505,0.007436148757192499,0.496705180978457,47,0.5839984891427,0.94,0.734375,1,22.197,8.730625448280831,7.0871266271947,43.802375950877504,2472,2489,2551,2626,2673,482.723404255319,2448.68085106383,2,6.1900635,-6.7365704
3135,Tumor,0.4961080228690144,0.007783926948047026,0.4961080501829386,135,0.5477456962001479,0.9782608695652171,0.8035714285714292,1,38.845,14.427557481875501,12.0707420728019,9.14819553575595,2613,2674,2719,2742,2774,490.95555555555603,4206.54814814815,2,3.210304,0.47247133
3136,Tumor,0.4824916894143402,0.03501623044899232,0.4824920801366674,120,0.687958160340544,0.9375,0.7272727272727271,1,38.39,14.784570742130999,10.7299073814907,77.49350500405158,2576,2648,2682,2710,2735,488.366666666667,4447.341666666671,2,3.8129373,-0.70173967
3151,Tumor,0.35034708253918995,0.29016783487152503,0.3594850825892851,101,0.8134622501513601,0.9439252336448599,0.597633136094675,1,36.446999999999996,15.1255021108231,8.79725999122736,-44.262647754888896,2600,2614,2650,2657,2706,492.277227722772,5545.940594059411,2,4.6513543,-3.0923233
3157,Tumor,0.4822398525691424,0.03552026491321154,0.48223988251764605,109,0.706193195211139,0.947826086956522,0.7785714285714291,1,37.158,14.3096004816939,10.1314717183149,-78.6626337076849,2522,2560,2656,2767,2784,491.09174311926597,3710.99082568807,2,4.746611,-1.6119448
3159,Tumor,0.08267480763930543,0.019224851974160528,0.8981003403865341,63,0.638222725663489,0.9,0.7159090909090909,1,29.773000000000003,10.4782453268104,8.06669574315111,20.376272198011698,2524,2570,2571,2648,2704,491.52380952381,4531.65079365079,2,6.0145926,-5.3779902
3165,Tumor,0.40044133144982896,0.012228654382690857,0.5873300141674801,115,0.7607007518825909,0.92741935483871,0.598958333333333,1,39.457,15.3626862318923,9.97196171516321,-21.8912647454177,2551,2626,2673,2701,2722,496.078260869565,2470.6,2,3.6995878,-1.7416474
3172,Tumor,0.4735380144984588,0.05186060270168704,0.4746013827998543,147,0.8127048505740542,0.96078431372549,0.7033492822966511,1,43.278,18.020154421207604,10.4999038413136,-5.44894186626284,2629,2630,2646,2655,2718,497.84353741496597,3298.7074829932,2,2.046752,-1.2428446
3206,Tumor,0.4641608557563569,0.07167828848727137,0.4641608557563718,91,0.9297709664831708,0.9285714285714292,0.7222222222222221,1,39.308,18.233557835548602,6.7124745000569295,5.67808155280769,2669,2675,2676,2779,2846,503.087912087912,1214.24175824176,2,4.4121947,-3.9835184
3211,Tumor,0.09215880536545856,0.19683239785138573,0.7110087967831558,46,0.696550269831828,0.958333333333333,0.8214285714285708,1,21.618000000000002,9.12737307678,6.54896314772151,-58.2489716461654,2719,2742,2774,2851,2913,498.91304347826105,4178.5,2,5.9914827,-6.7863545
3227,Tumor,0.08329788756231353,0.011833225417419184,0.9048688870202674,172,0.750416438672365,0.934782608695652,0.6963562753036441,1,48.513000000000005,18.407541593225897,12.166746819087802,-69.9225180086721,2654,2722,2729,2733,2766,504.959302325581,2544.33720930233,2,0.92576724,-0.4842259
3233,Tumor,0.4098687289029223,0.021604654046354758,0.5685266170507229,85,0.652975193854668,0.9550561797752809,0.7024793388429749,1,30.732,12.134074849354999,9.190097052604788,39.5999092606567,2677,2699,2780,2802,2859,505.2,1456.45882352941,2,5.663674,-4.0229664
3251,Tumor,0.4347290831656856,0.027318898765486682,0.5379520180688279,23,0.956641508244303,0.8846153846153849,0.359375,1,22.305,11.3298829720688,3.30003190384334,-45.1475161511596,2434,2822,2838,2869,2870,506.47826086956496,4010.86956521739,2,5.0040574,-6.642377
3258,Tumor,0.08318839378140629,0.013132155312069859,0.903679450906524,193,0.39456310296847297,0.955445544554455,0.667820069204152,1,50.398999999999994,16.5287732099747,15.187774779874198,49.3490165593506,2654,2729,2733,2805,2833,511.67875647668404,2567.9585492228,2,2.1559672,1.4687991
3268,Tumor,0.3712136503980573,0.2220449873424611,0.4067413622594816,91,0.796473307212159,0.9285714285714292,0.6893939393939389,1,33.246,13.9498636353914,8.43511551387567,-52.86343719659099,2632,2846,2893,2949,2997,510.703296703297,1091.62637362637,2,5.1740704,-3.8648794
3269,Tumor,0.4935012840060892,0.012985824008725066,0.4935128919851857,57,0.7880633617658129,0.966101694915254,0.6477272727272729,1,26.043000000000003,10.9833928605249,6.76131221659889,65.9146642771322,2699,2780,2802,2859,2894,509.24561403508795,1444.24561403509,2,5.5208488,-5.775079
3278,Tumor,0.3897416450196263,0.18086812561731028,0.4293902293630635,104,0.555937155622926,0.936936936936937,0.7272727272727271,1,35.669000000000004,12.756761482512902,10.6037304565255,-88.34086559767599,2730,2767,2840,2850,2897,511.76923076923106,3654.3942307692296,2,5.4652095,-1.0433223
3281,Tumor,0.4321368373489102,0.1357263252985905,0.4321368373524993,75,0.725048738771435,0.9740259740259741,0.681818181818182,1,28.855,11.9007785754284,8.19603714328946,-55.7133175271104,2632,2846,2874,2893,2997,512.853333333333,1122.04,2,5.678922,-4.702186
3289,Tumor,0.42678890735414704,0.08787430666039976,0.4853367859854533,34,0.798784946704226,0.85,0.62962962962963,1,21.734,8.87391286727762,5.33869384489541,78.79447961319892,2718,2788,2821,2927,2928,511.647058823529,3300.47058823529,2,5.4626536,-6.974027
3295,Tumor,0.34020527987906823,0.3195872181390285,0.34020750198190325,72,0.579813752866974,0.9863013698630141,0.8,1,28.250999999999998,10.7167293302057,8.731445024518921,-40.8079941870513,2727,2736,2873,2884,2885,514.861111111111,5701.19444444444,2,6.140269,-5.2638516
3310,Tumor,0.49377808197662304,0.012414111340811091,0.4938078066825659,68,0.6961170409181919,0.9714285714285709,0.7727272727272729,1,27.614,11.1747304677582,8.02265541424274,-88.4725118085242,2734,2793,2797,2828,2856,515.382352941176,3798.54411764706,2,5.8158817,-5.227298
3325,Tumor,0.4813790922455779,0.03724137409507245,0.4813795336593497,147,0.836389292082365,0.9423076923076921,0.6125,1,43.948,18.7069699161,10.253961573173902,-41.096086525256794,2762,2808,2823,2872,2971,522.3945578231289,4709.94557823129,2,2.2260175,-1.5312158
3328,Tumor,0.4889087454910141,0.022182508939495933,0.4889087455694899,111,0.7307546844119871,0.9487179487179491,0.770833333333333,1,36.86,14.612404976296101,9.975014504879288,39.248412848761795,2648,2768,2863,2878,2882,521.072072072072,4471.9459459459495,2,4.6463966,-1.6981832
3340,Tumor,0.08313145286351542,0.013807648110514218,0.9030608990259704,91,0.472207187253175,0.9578947368421049,0.6893939393939389,1,32.221,11.6592168517812,10.2774549704612,44.0867925486191,2820,2906,2918,2985,3054,523.098901098901,2412.46153846154,2,5.8583612,-1.0876622
3346,Tumor,0.06915304323096108,0.1805542276266212,0.7502927291424176,40,0.9324638111415922,0.8695652173913041,0.444444444444444,1,25.58,12.500859237440698,4.51610285449309,42.7036239078774,2778,2799,2899,2933,2966,521.85,5064.95,2,5.002306,-6.2878485
3356,Tumor,0.4599878707867488,0.08001868708810042,0.4599934421251509,175,0.40556122181745,0.9067357512953371,0.643382352941177,1,50.308,16.0217713273714,14.6449866046053,-60.27529730261929,2632,2698,2893,2949,2997,529.331428571429,1058.53714285714,2,2.206228,1.4432483
3365,Tumor,0.3009655302044407,0.34896666383352803,0.3500678059620313,134,0.574136189428768,0.964028776978417,0.7362637362637359,1,39.052,14.571752660689098,11.9307655245213,-44.5112627272692,2778,2899,2933,2966,2967,526.171641791045,5079.17164179104,2,3.1903276,0.47126424
3376,Tumor,0.08409727044888532,0.010699968714411838,0.9052027608367028,111,0.867267488264896,0.917355371900826,0.5692307692307691,1,39.639,17.248602280279602,8.58708639709825,-60.040167534477206,2820,2906,2918,2998,3054,529.882882882883,2433.36036036036,2,4.029185,-3.3521183
3380,Tumor,0.04428907480037088,0.4745966137257755,0.4811143114738538,138,0.828521854775504,0.938775510204082,0.575,1,42.567,17.8385863999274,9.988836455555619,40.895322193525296,2795,2798,2919,2933,2966,530.3115942028991,5012.10144927536,2,2.5742288,-1.7324163
3392,Tumor,0.44802764981053056,0.0784711079134411,0.4735012422760285,52,0.518222817185161,0.9285714285714292,0.7222222222222221,1,24.984,9.22796565105915,7.8921774269546905,-35.180068572290104,2632,2893,2949,2997,3013,530.25,1070.84615384615,2,6.2894835,-5.923564
3422,Tumor,0.4739415113328922,0.03987548928388805,0.4861829993832197,20,0.583462083964079,0.9523809523809521,0.8,1,13.29,5.79577347694594,4.70698167306785,-59.0892950549796,2788,2927,2953,2988,3079,533.1,3272.85,2,6.0844393,-7.870371
3428,Tumor,0.3374014430273535,0.32519695565255297,0.3374016013200935,88,0.947197446016059,0.807339449541284,0.6111111111111109,1,41.358999999999995,19.7401116610705,6.329684526816339,2.2156878314701602,2874,2912,2977,3056,3083,540.738636363636,1226.4659090909101,2,4.222162,-3.9284327
3435,Tumor,0.2380488701697389,0.3542235942977212,0.40772753553254,69,0.867965793067583,0.92,0.575,1,30.732,13.669025668910502,6.7883659930818,-35.7747391904036,2780,2859,2894,2904,2983,538.144927536232,1383.60869565217,2,5.0112042,-4.963069
3452,Tumor,0.4919826802925103,0.016021770108811638,0.4919955495986781,100,0.361974701669553,0.980392156862745,0.7575757575757579,1,32.501999999999995,11.751552694804099,10.954655445421801,-86.8321420685887,2780,2859,2904,2943,2983,540.86,1407.66,2,5.9111295,-0.86305034
