CellID,Pred,Label,Immune,Stroma,Tumor,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,Neighbor_1,Neighbor_2,Neighbor_3,Neighbor_4,Neighbor_5,X_position,Y_position,maxprob
22038,Tumor,Immune,0.951268493756906,0.0487311979095897,3.08333504084141e-07,340,0.650522393957931,0.963172804532578,0.715789473684211,1,66.137,24.1727757149057,18.3589106884035,77.2565730004645,21777,21817,21825,21854,21860,870.647058823529,9721.02058823529,0.95126849
22045,Tumor,Immune,0.969327209779213,0.0306725813818514,2.08838935728283e-07,389,0.645475360831716,0.944174757281553,0.72037037037037,1,72.455,25.9220847050579,19.7987981979446,77.4992740625055,21795,21836,21873,21887,21888,874.161953727506,9352.43444730077,0.96932721
22051,Stroma,Immune,0.964361173824418,0.0356358639506738,2.96222490773122e-06,465,0.915490106418047,0.948979591836735,0.577639751552795,1,87.482,38.6415026560408,15.5470408804137,26.6451036302007,21834,21848,21864,21871,21924,885.6,7527.35698924731,0.96436117
2209,Tumor,Immune,0.970408662750348,0.029591140446814,1.96802838088714e-07,513,0.816543683600545,0.969754253308129,0.777272727272727,1,83.198,33.8436802406957,19.5374032650761,83.2485502631027,2169,2239,2281,0,0,2706.83625730994,3262.75438596491,0.97040866
22090,Stroma,Immune,0.96227366898,0.0377262661092108,6.49107888712987e-08,375,0.942987767910543,0.9375,0.473484848484849,1,83.571,38.1807552068041,12.7076009911085,-56.845886231452,21818,21906,21907,21917,21939,889.749333333333,11224.3253333333,0.96227367
22091,Tumor,Immune,0.966660094898747,0.0333226299708825,1.72751303701266e-05,363,0.456638188284118,0.923664122137405,0.686200378071834,1,70.694,23.5809460518205,20.9788475310882,-16.9497252659235,21870,21909,21921,21931,21964,892.782369146006,7086.77961432507,0.96666009
2210,Tumor,Immune,0.970280202609213,0.029718975873362,8.21517425459318e-07,1296,0.870208393997449,0.842652795838752,0.54,1,168.779,61.0965007875409,30.1012576773042,37.335586681467,2099,2152,2255,2329,2343,2724.94598765432,3054.13580246914,0.9702802
22103,Tumor,Immune,0.967467582430128,0.0325247635899345,7.65397993745143e-06,372,0.766627319203149,0.978947368421053,0.841628959276018,1,68.204,27.2780803552219,17.5150460289085,89.4026335584468,21835,21872,21896,21934,21980,890.666666666667,8897.41129032258,0.96746758
22108,Stroma,Immune,0.958509344530517,0.0414887512846747,1.90418480866978e-06,540,0.946498845255773,0.940766550522648,0.612244897959184,1,99.118,46.5072562439567,15.0082263699423,-73.6618471362061,21850,21877,21892,21919,21962,895.312962962963,9127.47592592593,0.95850934
2212,Tumor,Immune,0.965049355612073,0.0349505766942518,6.76936749712289e-08,698,0.760573982378518,0.965421853388658,0.681640625,1,96.745,37.2939779727964,24.2131627268252,38.2753661745454,2125,2176,2231,0,0,2715.5659025788,3665.56017191977,0.96504936
22124,Stroma,Immune,0.957545366435328,0.0424544416985007,1.91866171233083e-07,364,0.863568163986809,0.952879581151832,0.63859649122807,1,72.96,30.5361081608161,15.3972864124276,-68.75063926623,21906,21917,21938,21939,21999,899.233516483516,11133.4972527472,0.95754537
22125,Tumor,Immune,0.965814959243109,0.0341849720361797,6.87207110466064e-08,984,0.548499544190897,0.838874680306905,0.663967611336032,1,145.696,41.6717222556084,34.8438461361645,11.7310398361078,21894,21907,21916,21975,22000,907.271341463415,11303.0904471545,0.96581496
22139,Tumor,Immune,0.954099173709496,0.045900194268133,6.32022371359784e-07,312,0.697645973622638,0.954128440366973,0.722222222222222,1,62.291,23.7481094727528,17.0141588933315,-77.0214011644616,21885,22026,22042,22049,22186,903.871794871795,6956.91025641026,0.95409917
22154,Tumor,Immune,0.959262882373497,0.0407368748033811,2.42823121901371e-07,628,0.935167228516599,0.916788321167883,0.697777777777778,1,106.52,48.5185333121254,17.1855805590549,80.9418799372779,21890,21958,22043,22055,22144,909.955414012739,6601.14808917197,0.95926288
2216,Tumor,Immune,0.970409079679686,0.0295909073314072,1.29889063773694e-08,677,0.881527555233658,0.936376210235131,0.60990990990991,1,104.337,43.4341507612711,20.5066774872865,62.0656941414914,2124,2141,2168,2171,2211,2718.24076809453,1290.46528803545,0.97040908
22172,Tumor,Immune,0.966518509735757,0.0334814762470967,1.4017145928027e-08,363,0.476817126417311,0.983739837398374,0.789130434782609,1,65.07,22.9913170826341,20.209425624836,81.7990619639976,21958,22043,22055,22096,22144,918.597796143251,6647.05509641873,0.96651851
22176,Tumor,Immune,0.957323722143042,0.0426760097415432,2.68115414383294e-07,366,0.442696823994154,0.963157894736842,0.726190476190476,1,69.751,23.0804118210706,20.6955441820717,-24.9299332427417,21916,22005,22098,22099,22125,922.833333333333,11389.9316939891,0.95732372
22177,Stroma,Immune,0.953137293048177,0.0468625717436871,1.35208135794032e-07,328,0.907912675992656,0.934472934472934,0.705376344086021,1,73.398,31.9308533228023,13.3841161838265,82.1674705254274,21942,21943,21946,21950,22009,919.192073170732,9727.90548780488,0.95313729
22183,Tumor,Immune,0.968456329306917,0.031543394770047,2.75923036045167e-07,564,0.742197638171259,0.960817717206133,0.766304347826087,1,85.373,32.8331397445918,22.0041487085062,76.2872491089524,21921,21931,21964,21968,21971,923.780141843972,7085.29255319149,0.96845633
22190,Tumor,Immune,0.965527041803489,0.0344727558539125,2.02342598220015e-07,418,0.653939912189568,0.960919540229885,0.72695652173913,1,72.67,26.7449762784666,20.2338179235551,-56.9015016739597,21960,21965,21994,22015,22022,929.00956937799,10254.3086124402,0.96552704
22191,Tumor,Immune,0.968270439562258,0.0317294055963202,1.54841421489172e-07,362,0.820278049323851,0.952631578947368,0.696153846153846,1,70.793,28.6042948877719,16.3606545395875,-63.7813228902262,21975,22000,22010,22090,22098,926.138121546961,11264.9640883978,0.96827044
22195,Tumor,Immune,0.957990203084479,0.0420090261669033,7.70748617668245e-07,660,0.80115205681148,0.976331360946746,0.666666666666667,1,95.827,37.7914438523558,22.6166993859289,-36.1955127502315,21982,21984,22033,22121,22146,933.077272727273,11963.7727272727,0.9579902
222,Tumor,Immune,0.970409127000378,0.0295908604640341,1.25355880383717e-08,658,0.840130905169644,0.946762589928058,0.692631578947368,1,97.506,39.4662513268474,21.4058508432415,73.4417575843327,189,207,240,252,269,555.711246200608,5135.6443768997,0.97040913
22210,Tumor,Immune,0.952000694517672,0.0479978236719021,1.48181042529361e-06,631,0.791215470919786,0.938988095238095,0.701111111111111,1,97.762,36.8090090794675,22.5100883266901,65.8891992527447,21952,21998,22017,22040,22047,935.072900158479,10865.882725832,0.95200069
22223,Tumor,Immune,0.956029449817771,0.0439636834840681,6.86669816054886e-06,584,0.605602297990979,0.919685039370079,0.719211822660099,1,92.932,31.5097183652694,25.0744086730444,81.2926509660601,21932,22050,22104,22111,22131,944.652397260274,7204.89212328767,0.95602945
22228,Tumor,Immune,0.960564352492647,0.039433434128586,2.21337876664308e-06,416,0.712570038278528,0.97423887587822,0.77037037037037,1,72.662,27.6294321887182,19.3848368069879,-72.3792187858591,21998,22017,22047,22076,22110,940.735576923077,10900.2692307692,0.96056435
22233,Tumor,Immune,0.968860200501042,0.0311381928687958,1.6066301622364e-06,506,0.691270425779797,0.944029850746269,0.697931034482759,1,82.586,30.3275224689888,21.9145510264887,-62.2866445032698,22042,22135,22139,22186,22187,943.932806324111,6897.92490118577,0.9688602
22242,Tumor,Immune,0.967990857324209,0.0320089265272571,2.16148534280733e-07,373,0.833392769899172,0.968831168831169,0.690740740740741,1,70.33,29.3947489221952,16.2459246358971,-62.091033275788,22005,22010,22090,22098,22099,943.530831099196,11308.2788203753,0.96799086
22243,Stroma,Immune,0.96116552276196,0.0388343191792963,1.58058743836845e-07,328,0.909987183029677,0.942528735632184,0.643137254901961,1,71.62,32.1266703290803,13.3208862519222,-69.7322886657749,21998,22047,22076,22118,22182,943.332317073171,10972.7012195122,0.96116552
22253,Tumor,Immune,0.955086166137087,0.0449138204928403,1.33700723485201e-08,612,0.678055655380486,0.977635782747604,0.765,1,87.358,32.6983030035061,24.0335981105388,68.1170887974461,22043,22144,22154,22172,22222,951.357843137255,6613.63888888889,0.95508617
22256,Tumor,Immune,0.952168398274022,0.0478310750523613,5.26673617028713e-07,753,0.66710170935536,0.962915601023018,0.717142857142857,1,98.052,36.0999461087815,26.8932559120956,69.8944048536128,22006,22130,22143,22188,22244,953.094289508632,11745.4887118194,0.9521684
22259,Stroma,Immune,0.965747093306342,0.0342526465923729,2.60101285086021e-07,485,0.90612669626881,0.913370998116761,0.771065182829889,1,91.228,38.9899074560433,16.4929801988845,88.582045685379,22034,22059,22070,22112,22133,948.752577319588,10178.9835051546,0.96574709
22260,Tumor,Immune,0.953498478066916,0.0465011812123057,3.40720778602212e-07,308,0.68004654149836,0.941896024464832,0.704805491990847,1,62.655,23.2391389893804,17.03821500737,22.9291231257529,22037,22080,22132,22160,22204,952.935064935065,9581.54545454545,0.95349848
22261,Tumor,Immune,0.952253299847477,0.0477462295836645,4.70568858439734e-07,338,0.747333464584011,0.965714285714286,0.766439909297052,1,66.087,25.5672196496792,16.9881177445931,44.7123304229962,22050,22086,22104,22131,22136,953.103550295858,7170.94378698225,0.9522533
22264,Tumor,Immune,0.958918681669072,0.0410792634039175,2.05492701052204e-06,338,0.854994807389113,0.913513513513514,0.754464285714286,1,71.777,29.8316790505285,15.4717993433797,-3.49187145836462,22006,22130,22143,22244,22256,957.147928994083,11772.550295858,0.95891868
22268,Tumor,Immune,0.967449145029517,0.0325503160206541,5.38949828577845e-07,473,0.745742955766324,0.96530612244898,0.716666666666667,1,77.657,30.1714282663683,20.1012245731023,-79.4562200781332,22042,22135,22139,22186,22187,956.196617336152,6873.6088794926,0.96744915
22285,Tumor,Immune,0.970103349848023,0.0298960455013963,6.04650581126204e-07,24,0.914290323705142,0.96,0.5,1,17.715,9.09568736213729,3.68429463612937,-35.858939186677,22107,22114,22158,22231,22279,954.75,11530.5416666667,0.97010335
22286,Tumor,Immune,0.970408357345703,0.029591589193343,5.3460953511503e-08,470,0.672444513372027,0.971074380165289,0.729813664596273,1,76.326,28.5313394591935,21.1174006262731,14.1682699922543,22121,22143,22244,22256,22264,964.744680851064,11820.8489361702,0.97040836
22289,Tumor,Immune,0.96548883108992,0.0345050997934553,6.06911662464852e-06,436,0.800338327144751,0.931623931623932,0.692063492063492,1,83.504,31.0901348016813,18.6400477882676,63.5440438038313,22030,22094,22108,22149,22197,963.655963302752,9172.6376146789,0.96548883
22293,Tumor,Immune,0.969570093183097,0.0304297614197126,1.45397190709257e-07,326,0.764661106271083,0.96165191740413,0.652,1,65.583,25.6122500856944,16.5053692447172,-56.4977082326308,22124,22128,22182,22213,22224,964.665644171779,11069.0368098159,0.96957009
22294,Tumor,Immune,0.968316497993453,0.0316834297477552,7.2258792180019e-08,670,0.686724398604326,0.965417867435158,0.751964085297419,1,92.874,34.4165558843439,25.018009747973,66.9352445788062,22086,22091,22183,22234,22290,968.34776119403,7043.63731343284,0.9683165
2230,Tumor,Immune,0.964776623733685,0.0352233758786861,3.87629260180165e-10,403,0.807427021895093,0.966426858513189,0.671666666666667,1,72.596,29.6225272938791,17.4763271977676,-48.4239761540684,2158,2162,2248,2269,2270,2724.57071960298,1673.9776674938,0.96477662
22305,Tumor,Immune,0.965922421290217,0.0340775106531248,6.8056658549903e-08,379,0.755794942810457,0.949874686716792,0.728846153846154,1,71.339,27.4984110355412,18.0061897707664,-22.5936127100131,22071,22102,22105,22153,22161,973.179419525066,10329.1292875989,0.96592242
2231,Tumor,Immune,0.970408484214198,0.0295907511796311,7.64606171311723e-07,472,0.83716890768214,0.923679060665362,0.684057971014493,1,86.994,33.7249930238854,18.4456974099917,23.7421038836046,2212,2291,0,0,0,2728.03813559322,3636.08262711864,0.97040848
22336,Tumor,Immune,0.95556611063149,0.0444334499534343,4.39415075778438e-07,287,0.840612645933218,0.950331125827815,0.765333333333333,1,63.341,26.3553311764563,14.2750161801811,78.9879143788714,22145,22155,22198,22219,22240,981.564459930314,9375.60975609756,0.95556611
2234,Tumor,Immune,0.955784516860725,0.0442154207555545,6.23837206021907e-08,471,0.832791708879362,0.942,0.601532567049808,1,81.892,33.5549649760375,18.5755743045867,53.57182532743,2133,2143,2196,2257,2267,2729.90658174098,5577.11464968153,0.95578452
22342,Tumor,Immune,0.959180427449475,0.0408193944853259,1.78065199452416e-07,433,0.630519725949797,0.957964601769911,0.724080267558528,1,74.374,26.8028307448978,20.8036395780734,61.2688099372043,22112,22147,22151,22174,22181,986.803695150115,10187.3418013857,0.95918043
22346,Tumor,Immune,0.970094157050826,0.0299058330463312,9.90284260477602e-09,319,0.817137596707598,0.952238805970149,0.708888888888889,1,64.987,26.6610694665411,15.3685779816324,-67.6332490332203,22130,22143,22188,22256,22264,988.332288401254,11727.9435736677,0.97009416
22357,Tumor,Immune,0.956469104632247,0.0435308439534531,5.14143000841144e-08,428,0.529835236671641,0.9490022172949,0.744347826086956,1,74.539,25.5270802468933,21.6495319872651,44.5258239383741,22281,22299,22347,22377,22379,994.06308411215,6372.64252336449,0.9564691
22358,Tumor,Immune,0.962704590043617,0.037295340225868,6.97305147254371e-08,699,0.587660843499484,0.972183588317107,0.713265306122449,1,94.529,33.2866838854697,26.9325011893695,83.3673829899569,22208,22222,22253,22347,22397,995.716738197425,6520.7782546495,0.96270459
22363,Tumor,Immune,0.955002968856493,0.0449965047823539,5.26361152931358e-07,299,0.803201921543901,0.94620253164557,0.678004535147392,1,65.078,25.6122863036305,15.2574148701384,49.5094671131946,22155,22198,22215,22331,22336,995.210702341137,9459.4347826087,0.95500297
22373,Tumor,Immune,0.970136154675176,0.0298637193047331,1.26020090938605e-07,602,0.769970644059153,0.975688816855754,0.671875,1,88.26,34.7278841312817,22.1591443833546,54.9540013579311,22131,22152,22170,22223,22261,1002.2657807309,7164.58803986711,0.97013615
22383,Stroma,Immune,0.95630571358006,0.0436940337265932,2.52693347294523e-07,319,0.879326791945765,0.963746223564955,0.733333333333333,1,67.683,29.3042732645851,13.9552473101789,-79.4838501707024,22199,22207,22254,22267,22275,999.865203761756,10520.3855799373,0.95630571
2239,Tumor,Immune,0.950402228343308,0.0495967260107908,1.04564590164107e-06,408,0.741642703105029,0.966824644549763,0.795321637426901,1,73.853,27.9839301252671,18.7714839315526,-82.661802106103,2127,2209,2281,0,0,2731.38480392157,3215.71078431373,0.95040223
22395,Tumor,Immune,0.970183646814597,0.0298110066962336,5.34648916944248e-06,554,0.369237812151817,0.963478260869565,0.732804232804233,1,88.235,28.0486417802325,26.0665829371706,36.9642921180578,22171,22193,22276,22297,22333,1012.17328519856,7351.59747292419,0.97018365
22401,Tumor,Immune,0.956816361161863,0.043183244404653,3.94433484066175e-07,318,0.634434271793164,0.966565349544073,0.727688787185355,1,63.846,23.0901893631563,17.8481810054928,76.5091707383318,22215,22311,22331,22361,22363,1007.61949685535,9479.60691823899,0.95681636
22422,Tumor,Immune,0.962434865502218,0.0375650155333906,1.18964391054231e-07,465,0.815753184125349,0.962732919254658,0.789473684210526,1,79.824,32.3774131390722,18.7271008700908,-84.2519265369562,22178,22226,22251,22262,22312,1015.88602150538,9879.47741935484,0.96243487
22424,Tumor,Immune,0.95033411668193,0.0496658777953027,5.5227677306386e-09,355,0.815245694984949,0.939153439153439,0.730452674897119,1,69.966,28.2016019019464,16.331977346896,-79.3015967796221,22231,22279,22285,22298,22351,1015.09577464789,11572.5183098592,0.95033412
22426,Tumor,Immune,0.961855773556616,0.0381440456580634,1.80785320143823e-07,367,0.798561144721531,0.915211970074813,0.771008403361345,1,78.078,28.9178214882047,17.4060328292566,71.3803189919724,22183,22234,22290,22294,22329,1015.50408719346,7080.0272479564,0.96185577
22433,Tumor,Immune,0.970335121915864,0.0296647329089948,1.45175140956714e-07,285,0.663750339941549,0.953177257525084,0.681818181818182,1,59.587,22.1824004889623,16.5914196255897,26.3594852324323,22223,22261,22297,22330,22339,1022.14736842105,7193.62456140351,0.97033512
22434,Tumor,Immune,0.961890014860443,0.038109552175668,4.32963889199776e-07,536,0.752398994563671,0.950354609929078,0.728260869565217,1,88.665,32.6726505163371,21.5217244641932,67.9797060463146,22281,22299,22347,22357,22377,1024.98880597015,6403.04850746269,0.96189001
22454,Tumor,Immune,0.963658925189999,0.0363404593965054,6.15413495779101e-07,559,0.809575118623191,0.952299829642249,0.677575757575758,1,88.681,35.2211576690939,20.6753933818434,65.5075110774987,22261,22290,22294,22354,22373,1034.59749552773,7106.72987477639,0.96365893
22458,Tumor,Immune,0.970199993031065,0.0297987353680726,1.27160086208244e-06,641,0.703916173753117,0.959580838323353,0.776969696969697,1,91.253,34.1233749191515,24.2372550351368,87.2130489207021,22193,22276,22297,22333,22339,1036.17784711388,7339.35569422777,0.97019999
22461,Stroma,Immune,0.951906015417407,0.0480939199987459,6.45838472933211e-08,270,0.898728121625813,0.944055944055944,0.714285714285714,1,64.317,28.2145372354791,12.3722519516282,-13.8214383659201,22271,22284,22350,22370,22375,1036.77037037037,11169.2592592593,0.95190602
22462,Tumor,Immune,0.954573860962873,0.0454256549326152,4.84104511604855e-07,406,0.529939139810661,0.971291866028708,0.805555555555556,1,69.734,24.7948254534821,21.0268965695401,62.4137052625236,22223,22276,22297,22330,22339,1035.60837438424,7245.45812807882,0.95457386
22472,Tumor,Immune,0.968656630324959,0.0313433539826014,1.56924393008509e-08,375,0.813742800838731,0.930521091811414,0.681818181818182,1,74.804,29.0737555520667,16.8983974088538,-55.620523681682,22280,22284,22375,22388,22390,1039.176,11242.6106666667,0.96865663
22476,Tumor,Immune,0.967359132442938,0.0326407636414548,1.03915607034688e-07,551,0.74296684754828,0.968365553602812,0.819940476190476,1,85.53,32.5874374716578,21.8116914528973,-89.8644018922837,22290,22294,22329,22373,22414,1041.55898366606,7075.88384754991,0.96735913
22482,Stroma,Immune,0.965353077548015,0.0346468364144755,8.60375095095255e-08,358,0.845924177911631,0.972826086956522,0.771551724137931,1,71.322,29.3558621705562,15.6555747415035,-75.9224125765243,22233,22268,22367,22425,22450,1040.15363128492,6866.75698324022,0.96535308
22484,Tumor,Immune,0.954581260756656,0.0454184645035961,2.74739747627499e-07,496,0.857902913874777,0.942965779467681,0.715728715728716,1,85.257,35.3654489771308,18.1711858414906,73.2146424209256,22281,22299,22347,22357,22377,1044.8689516129,6361.74193548387,0.95458126
22494,Stroma,Immune,0.963738173161975,0.0362617264343564,1.00403668912335e-07,396,0.914010669084657,0.947368421052632,0.532258064516129,1,80.296,35.7771518034322,14.5144380372777,-30.9037440003125,22271,22350,22370,22375,22413,1054.9797979798,11157.8914141414,0.96373817
22505,Tumor,Immune,0.969127052702525,0.0308729441623476,3.1351276381578e-09,312,0.737845776161582,0.96,0.764705882352941,1,62.812,24.4988561214161,16.5359767590136,-80.8561123761435,22282,22316,22404,22439,22481,1051.44230769231,6669.37179487179,0.96912705
22509,Stroma,Immune,0.955441788343383,0.044554644446057,3.56721056016418e-06,424,0.881597637496955,0.948545861297539,0.713804713804714,1,80.419,34.0047749902708,16.0503116307902,-79.5095493968871,22336,22344,22427,22457,22470,1053.71226415094,9368.16981132075,0.95544179
22511,Stroma,Immune,0.968001230595164,0.0319983482353023,4.21169533292411e-07,351,0.907631440960597,0.953804347826087,0.629032258064516,1,74.556,32.9109940810309,13.814981910784,-71.157197734566,22280,22375,22388,22390,22413,1053.08547008547,11282.8603988604,0.96800123
22542,Tumor,Immune,0.954183751881817,0.0458160458575166,2.02260666050964e-07,477,0.821020900944764,0.898305084745763,0.709821428571429,1,89.715,34.2875940781089,19.5747235027806,78.7850434641437,22353,22362,22498,22503,22526,1068.23270440252,6093.70440251572,0.95418375
22550,Tumor,Immune,0.95396111311891,0.0460380295903883,8.57290702286623e-07,690,0.73733144084299,0.946502057613169,0.643056849953402,1,97.721,36.3403698020916,24.5490521191821,62.9389801145596,22357,22377,22379,22408,22434,1078.64347826087,6312.69565217391,0.95396111
22560,Tumor,Immune,0.956201084753038,0.043798705554006,2.09692956298483e-07,389,0.695223339879134,0.974937343358396,0.787449392712551,1,70.975,26.4253459167919,18.9943744543438,76.3993949709415,22312,22372,22389,22393,22412,1078.37275064267,9777.85861182519,0.95620108
22565,Tumor,Immune,0.967813838093847,0.0321858184337796,3.43472373530247e-07,323,0.563677640995059,0.96996996996997,0.772727272727273,1,62.076,22.3619291675962,18.4708386644138,72.3852900310462,22333,22374,22395,22410,22458,1082.33746130031,7400.58823529412,0.96781384
2257,Tumor,Immune,0.968481197623279,0.031518700523767,1.01852954205767e-07,597,0.683204362827904,0.964458804523425,0.735221674876847,1,87.639,32.4705326910224,23.7108669474808,30.8374793479915,2143,2196,2234,2244,2267,2749.26800670017,5590.1189279732,0.9684812
22571,Tumor,Immune,0.954745799528183,0.045254145322057,5.51497597872429e-08,337,0.73328326549016,0.943977591036415,0.702083333333333,1,65.839,25.2510567412699,17.1687810605378,-69.8007451832114,22388,22390,22413,22446,22468,1085.37982195846,11305.1246290801,0.9547458
22576,Tumor,Immune,0.954742457659612,0.0452574611921468,8.11482412045272e-08,338,0.724799720149008,0.94150417827298,0.676,1,68.651,25.5118327496103,17.5766227388938,63.1890778465145,22373,22414,22426,22429,22454,1089.69526627219,7099.44970414201,0.95474246
2258,Tumor,Immune,0.969111356874535,0.0308885416057529,1.01519712167379e-07,676,0.753907375740042,0.972661870503597,0.662745098039216,1,94.711,36.5457514113485,24.009854140615,39.0866189114512,2159,2184,2203,2379,0,2754.32692307692,4184.39349112426,0.96911136
22584,Tumor,Immune,0.968384175240298,0.0316157662482256,5.85114766468613e-08,390,0.843328645537683,0.948905109489051,0.740037950664137,1,74.415,30.7678511164608,16.5345869562772,-86.2360080823786,22440,22446,22468,22530,22555,1093.16666666667,11403.9692307692,0.96838418
2259,Tumor,Immune,0.970391423954846,0.0296085235984292,5.24467246897525e-08,338,0.572650569517855,0.960227272727273,0.768181818181818,1,64.251,22.9904983318562,18.8476005099486,33.5386184316579,2225,2313,2341,2354,0,2749.30769230769,474.58875739645,0.97039142
22596,Tumor,Immune,0.966150164217392,0.0338497700412903,6.57413173279843e-08,495,0.543405579738727,0.976331360946746,0.763888888888889,1,77.988,27.6035759882984,23.1723820733718,25.759054091302,22438,22453,22487,22498,22526,1101.46464646465,6234.02828282828,0.96615016
22619,Tumor,Immune,0.964280622123491,0.0357193729627553,4.91375390908189e-09,349,0.920509878626277,0.943243243243243,0.755411255411255,1,74.762,33.9154938103891,13.251437651757,89.0982894178631,22421,22423,22440,22512,22555,1107.45272206304,11461.0286532951,0.96428062
22620,Tumor,Immune,0.961662428427491,0.0383375691796542,2.39285452006948e-09,328,0.598924397003578,0.982035928143713,0.828282828282828,1,62.051,22.8922444625392,18.3322369573159,-79.4844256806763,22437,22475,22485,22537,22557,1109.60365853659,11890.5884146341,0.96166243
22625,Stroma,Immune,0.956641127112837,0.0431030711190831,0.000255801768080099,370,0.91475001534271,0.958549222797927,0.800865800865801,1,77.392,34.2947646759743,13.8557813937148,84.2249911434545,22355,22441,22507,22616,22704,1109.44054054054,7787.11891891892,0.95664113
22635,Tumor,Immune,0.963413035619474,0.0365869587363897,5.64413665444943e-09,392,0.655541541986631,0.96078431372549,0.717948717948718,1,70.148,25.8488972183786,19.5200303088572,62.53611060639,22438,22498,22526,22542,22596,1115.83928571429,6146.09948979592,0.96341304
22642,Tumor,Immune,0.968544500382408,0.0314553807056653,1.18911926279116e-07,433,0.522212344746568,0.968680089485459,0.751736111111111,1,72.116,25.4777670174864,21.7278344678402,49.6114379889027,22469,22490,22552,22593,22649,1121.54272517321,6588.1247113164,0.9685445
2265,Tumor,Immune,0.953471799747199,0.0465277840868695,4.1616593186353e-07,486,0.804114557407757,0.94921875,0.653225806451613,1,83.653,32.4253558079473,19.2760430199007,59.0767831918469,2194,2203,2221,2297,2323,2757.43004115226,4333.61934156379,0.9534718
22656,Tumor,Immune,0.965624253888126,0.0343757090434002,3.70684742243156e-08,378,0.82353981634478,0.966751918158568,0.608695652173913,1,72.051,29.3301994808525,16.6378040592443,-37.9162788183631,22461,22494,22539,22604,22628,1128.35978835979,11187.9021164021,0.96562425
22661,Tumor,Immune,0.965220867952329,0.0347782784658823,8.53581788809454e-07,371,0.85490047598448,0.953727506426735,0.618333333333333,1,73.258,30.4284934527657,15.7860600574144,44.0993963546914,22463,22518,22547,22565,22586,1130.38005390836,7437.95417789757,0.96522087
22663,Tumor,Immune,0.954506518587935,0.0454903047422658,3.17666979894422e-06,428,0.780684690362165,0.951111111111111,0.660493827160494,1,76.152,29.7100194627509,18.566537683036,-51.2731356854184,22452,22587,22602,22607,22696,1129.58644859813,9511.67523364486,0.95450652
22667,Tumor,Immune,0.961923579809705,0.0380761014022322,3.18788062869248e-07,544,0.705039895352799,0.97841726618705,0.725333333333333,1,81.958,31.3609287640073,22.2401559356914,65.765527724099,22462,22527,22601,22674,22675,1130.74816176471,7275.65257352941,0.96192358
22670,Tumor,Immune,0.960043141925446,0.0399568509967246,7.07782912365921e-09,400,0.793711559023589,0.975609756097561,0.725952813067151,1,72.48,29.11632407592,17.7112941077909,74.3391868685537,22482,22540,22546,22594,22621,1128.52,6863.675,0.96004314
22686,Tumor,Immune,0.964249918113432,0.0357500274330958,5.44534720587471e-08,407,0.588007724553743,0.978365384615385,0.775238095238095,1,69.296,25.3595960510934,20.5122439778963,-66.1570738445349,22490,22505,22552,22593,22605,1138.22604422604,6634.74692874693,0.96424992
22690,Tumor,Immune,0.951762813367439,0.0482371540107687,3.2621791870025e-08,522,0.833147998577225,0.961325966850829,0.767647058823529,1,85.108,34.8859516308735,19.2936790177621,83.0950606663496,22485,22537,22557,22620,22648,1138.29885057471,11909.2911877395,0.95176281
22700,Tumor,Immune,0.968659253800749,0.0313405100077641,2.36191486547021e-07,420,0.580252010096398,0.967741935483871,0.795454545454545,1,71.421,25.7500489110536,20.9717922341826,24.3602095337924,22527,22535,22565,22601,22629,1144.85714285714,7372.8,0.96865925
22705,Tumor,Immune,0.966633930398412,0.0333659787643107,9.08372775737148e-08,418,0.841188184741687,0.958715596330275,0.643076923076923,1,76.88,31.738811885182,17.1625240909455,-49.8375352550805,22494,22539,22604,22628,22638,1147.495215311,11220.2583732057,0.96663393
2271,Tumor,Immune,0.963459232082712,0.0365404790209862,2.88896302223123e-07,449,0.756999065305512,0.973969631236443,0.728896103896104,1,76.326,29.6746104872997,19.3898640615785,27.0236612682645,2133,2224,2234,2235,2257,2761.79732739421,5507.67483296214,0.96345923
22715,Tumor,Immune,0.951974976997284,0.0480212270896695,3.79591304680941e-06,381,0.700723219016814,0.964556962025316,0.662608695652174,1,68.974,26.2514316176778,18.7286435897204,55.7281346306239,22518,22547,22586,22622,22629,1150.82152230971,7507.16797900262,0.95197498
22716,Tumor,Immune,0.964909418322034,0.0350847043131297,5.87736483648362e-06,432,0.804587769261072,0.937093275488069,0.677115987460815,1,77.806,30.8743961708739,18.3342584289674,75.5603743180341,22510,22563,22578,22669,22680,1150.90277777778,10193.4189814815,0.96490942
22718,Tumor,Immune,0.969600625092253,0.0303993637174696,1.11902770464042e-08,602,0.810249686377897,0.970967741935484,0.647311827956989,1,90.89,36.2718533341306,21.2583835449475,44.8296550665547,22529,22581,22592,22666,22672,1157.09302325581,6419.33222591362,0.96960063
22720,Tumor,Immune,0.961288188370773,0.0387115627680965,2.48861130028746e-07,542,0.889805995906247,0.95929203539823,0.595604395604396,1,91.37,39.0451438771095,17.8178221995783,31.4113127991895,22550,22592,22597,22600,22639,1160.29889298893,6338.23616236162,0.96128819
22724,Tumor,Immune,0.962803052825742,0.0371969130337627,3.41404959205037e-08,369,0.583014636067161,0.941326530612245,0.763975155279503,1,75.06,24.3950638213991,19.820053825369,-48.6780882696097,22530,22556,22571,22584,22638,1154.79132791328,11353.4986449865,0.96280305
